imadgeine	26532759	for	Maybe	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
arkestra	41265421	for	UK	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
zoesmum2012	41290786	uncertain	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
runningforthebusinheels	30206176	for	Is	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
seeker	38468219	for	VaxQs	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Crumbledwalnuts	41263276	against	Oh	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
runningforthebusinheels	30211434	for	Yes,	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
CatherinaJTV	26410059	for	Rosi	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Crumbledwalnuts	41248975	uncertain	Actually	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
Gooseberrybushes	26516779	against	Don't	mumsnet/Debate on Vaccines 8| Mumsnet Discussion.html
Beachcomber	38485392	against	DisorganisednotDysfunctional,	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
arkestra	41261085	for	What	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
bumbleymummy	41172349	uncertain	Why	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
nickelbabe	41249394	against	Crumbled	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
LaVolcan	41210290	against	The	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
bumbleymummy	41223172	against	Bruffin,	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
englishteacher78	41250619	for	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
PIMSoclock	26468298	for	To	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
afrikat	40935073	for	I'm	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
CoteDAzur	26530122	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
CoteDAzur	41243853	against	bruffin	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
noblegiraffe	38587425	for	Snow,	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
silverfrog	26300757	against	sorry,	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
JakeBullet	41270452	for	Mumps	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
StarlightMcKenzie	41292883	against	Thank	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
CatherinaJTV	26330174	for	Gooseberrybushes	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
peggyundercrackers	40940282	against	im	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
bumbleymummy	41173294	against	Again	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
CatherinaJTV	41218954	for	The	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
LaVolcan	41290724	against	And	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
Fishandjam	38474113	for	_CITATION_PREVIOUS_POST_don't	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Beachcomber	38534387	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
WinkyWinkola	40950360	for	Doctorhappy,	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
bruffin	38482389	for	Its	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
bumbleymummy	26462496	against	The	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Crumbledwalnuts	41248235	against	Very	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
exoticfruits	41161962	for	Splitting	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Beachcomber	38494106	against	Right.	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
illuminasam	26300222	uncertain	Oh	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
bruffin	41215216	for	It	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
Tabitha8	26522233	against	GB	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
bumbleymummy	26340428	against	imadgeine	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
Pagwatch	41308882	against	'if	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
hellsbells99	38463205	uncertain	As	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Frontdoorstep	41237184	against	I	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Crumbledwalnuts	41321374	against	We	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
bumbleymummy	41176649	against	Boosieh's	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
CatherinaJTV	26388897	against	Loibner	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
Crumbledwalnuts	41248464	against	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
Boosiehs	41175545	for	Crumbled	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
CatherinaJTV	26299239	uncertain	As	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
CoteDAzur	41223561	against	And	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Fifis25StottieCakes	26299318	against	You	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
Gooseberrybushes	26340511	against	a	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
bumbleymummy	26473072	uncertain	Actually	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
MuslinSuit	30205033	for	Leonie	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
bruffin	41251529	for	CW,	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
arkestra	41303876	for	Hi	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
sashh	38481263	for	OP	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Crumbledwalnuts	41175578	uncertain	Well	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
CatherinaJTV	26394004	for	oh,	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
bruffin	41224077	for	Its	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Beachcomber	41308955	against	Why	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
IceBeing	41258450	for	If	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
exoticfruits	41164675	for	They	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Gooseberrybushes	26472097	against	Imagine	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
CatherinaJTV	26387691	for	to	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
cerealandtoast	41225050	against	Goldmandra,	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Doctorhappy	40942494	for	Wow,	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Crumbledwalnuts	41219163	against	You	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
marvinthemartian	30206967	against	I'm	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
MuslinSuit	30205190	uncertain	What	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
arkestra	41293940	for	Quote	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
larrygrylls	26525543	for	Cote	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
PIMSoclock	26538590	for	To	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
silverfrog	26501442	against	seeker,	mumsnet/Debate on Vaccines 6| Mumsnet Discussion.html
nickelbabe	41248689	for	but	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
bumbleymummy	41173353	against	Vaccination	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
CoteDAzur	41213493	against	No,	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
Crumbledwalnuts	41243868	against	You	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
bumbleymummy	26473943	against	Pins,	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
rosi7	26390462	uncertain	so	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
Beachcomber	41321819	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
Beachcomber	38486468	uncertain	Noblegiraffe,	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
imadgeine	26464062	for	Bubbleymummy	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Beachcomber	38527931	uncertain	I	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
bumbleymummy	26540000	uncertain	That	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
arkestra	41276150	for	Seriously	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
arkestra	41293980	uncertain	(I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
VaxQs	original-first-post	uncertain	I	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
Pagwatch	26301547	against	I	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
larrygrylls	26533491	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
bubbleymummy	26153257	against	Chunky,	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
runningforthebusinheels	30208315	for	Yet,	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
rosi7	26391402	against	To	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
MrsHoarder	38483178	for	Beachcomber	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Gooseberrybushes	26356715	against	Caterina:	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
GnomeDePlume	30208134	for	Inconveniencing	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
silverfrog	26508267	against	the	mumsnet/Debate on Vaccines 7| Mumsnet Discussion.html
JoTheHot	41171665	uncertain	Do	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Frontdoorstep	41213507	against	I	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
marvinthemartian	30206289	against	what	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Bunbaker	41170831	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
summersanne	26232519	uncertain	I'm	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
Tabitha8	26508146	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 8| Mumsnet Discussion.html
HHLimbo	26345587	for	Whereas	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
rosi7	26388951	against	yes	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
bruffin	38494425	for	Beechcomber	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
LaVolcan	41250753	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
bumbleymummy	26478349	uncertain	Much	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
saintlyjimjams	41299982	against	I	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
bruffin	38499300	uncertain	In	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
PIMSoclock	26544174	uncertain	Rosi7	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
MoreSnowPlease	38574028	against	Wow,	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
JakeBullet	41249278	for	Sorry	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
rosi7	26459720	against	The	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
rosi7	26388534	against	CrapolaDeVille,	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
Pagwatch	41250476	uncertain	Yep	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
Tabitha8	35454803	uncertain	Oh	mumsnet/Older discussion of to vaccinate or not to vaccinate? 2| Mumsnet Discussion b.html
nickelbabe	41250315	for	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
Gooseberrybushes	26522263	uncertain	I	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
Pagwatch	26317666	against	Imagedine	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
CatherinaJTV	26389017	for	so	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
Gooseberrybushes	26467018	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
Crumbledwalnuts	41176540	uncertain	Boosiehs,	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
lottieandmia	41258257	against	Also	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
larrygrylls	26523726	for	What	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
LaVolcan	41180730	against	Furthermore	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
PIMSoclock	26501695	against	I	mumsnet/Debate on Vaccines 6| Mumsnet Discussion.html
PIMSoclock	26502828	for	Silverfrog,	mumsnet/Debate on Vaccines 6| Mumsnet Discussion.html
bumbleymummy	41163248	against	They	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
illuminasam	26501087	uncertain	topical:	mumsnet/Debate on Vaccines 6| Mumsnet Discussion.html
NulliusInBlurba	41173285	for	Catherina	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
noblegiraffe	38508643	uncertain	Yes,	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
JoTheHot	41188121	for	some	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Gooseberrybushes	26432349	uncertain	The	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
MoreSnowPlease	38577836	for	I	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
bumbleymummy	41257691	against	I	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
Pagwatch	41249885	against	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
Crumbledwalnuts	41219245	against	I'm	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
bumbleymummy	30199230	against	I'm	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
LaVolcan	41198081	uncertain	I	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
CatherinaJTV	26263105	uncertain	I	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
PIMSoclock	26520597	for	conflict	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
Lovemyprincess4eva	40939464	for	U	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
maxybrown	26299681	against	Catherina,	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
SerotoninCanEatTomorrow	40939415	against	And	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
bruffin	38459155	for	And	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Crumbledwalnuts	41320375	uncertain	So,	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
stargirl1701	38458572	for	I	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
bruffin	41243520	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Bunbaker	41176129	for	Why	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Crumbledwalnuts	41246224	against	Bruffin,	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Beachcomber	41294243	against	_CITATION_PREVIOUS_POST_PARAGRAPH	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
clacksta	41175846	for	People	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Tabitha8	26524644	against	Ah,	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
arkestra	41263320	for	Moral	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
larrygrylls	26516355	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 8| Mumsnet Discussion.html
bumbleymummy	41204591	uncertain	You	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
runningforthebusinheels	30205212	for	Bumbley,	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
marvinthemartian	30207351	against	I'll	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
runningforthebusinheels	30193307	for	The	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Gooseberrybushes	26522142	against	Can	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
oohdaddypig	41220280	against	OP	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
bruffin	38459035	for	Apologies	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Tabitha8	26190927	against	Presumably,	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
sleeplessinsuburbia	30122717	for	My	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
arkestra	41259630	uncertain	As	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Crumbledwalnuts	41184991	against	I	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
VaxQs	38459337	uncertain	Thanks	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Gooseberrybushes	26505592	uncertain	Pims	mumsnet/Debate on Vaccines 6| Mumsnet Discussion.html
PIMSoclock	26473716	for	her	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
bruffin	41202951	for	Bm	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Pagwatch	26298762	against	If	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
Crumbledwalnuts	41316974	for	Maybe	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
JoTheHot	41269472	for	crumble	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
bumbleymummy	30206183	for	Also	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
PIMSoclock	26474341	uncertain	Whilst	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
lottieandmia	41258649	against	Ice	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
bumbleymummy	30204918	against	No,	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
CatherinaJTV	26390952	for	Rosi	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
IceBeing	41258142	for	I	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
DisorganisednotDysfunctional	38484994	for	The	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
bruffin	38460453	uncertain	iom	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
silverfrog	26301131	against	so	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
JakeBullet	41270520	against	Then	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Goldmandra	41172053	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
IceBeing	41258672	for	ahhhh	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
Gooseberrybushes	26343222	against	I	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
CatherinaJTV	41158121	against	justthevax.blogspot.co.uk/2010/12/tetanus-in-unvaccinated-teen.html	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
marvinthemartian	30206539	against	<snort>	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
CatherinaJTV	41198841	for	At	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
saintlyjimjams	41250443	uncertain	I'm	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
bruffin	38482787	for	Beachcomber	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
imadgeine	26315306	for	Couple	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
Tabitha8	26154699	uncertain	www.infowars.com/new-study-finds-direct-link-between-vaccines-and-infant-mortality/	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
JoTheHot	41179448	uncertain	jo	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Gooseberrybushes	26463087	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Gooseberrybushes	26459568	against	I	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Beachcomber	38507440	against	Seeker	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
bumbleymummy	26464525	against	History	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Frontdoorstep	41288266	against	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
illuminasam	26352512	against	PIMS	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
arkestra	41304950	for	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
bruffin	41221442	for	BM	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
runningforthebusinheels	30212303	for	No,	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
runningforthebusinheels	30206482	uncertain	Sorry	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Emsyboo	26146321	for	Thanks	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
imadgeine	26466755	for	Stop	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
CatherinaJTV	26262878	for	I	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
PIMSoclock	26526313	for	tabs,	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
vestandknickers	40941616	for	My	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
HHLimbo	26345072	for	Oh	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
PIMSoclock	26520215	for	he	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
JoTheHot	41180560	for	maybe	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
runningforthebusinheels	30206357	for	Obviously,	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Crumbledwalnuts	41243416	against	personal	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
arkestra	41306231	for	Tetanus	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
CoteDAzur	26530243	uncertain	Here	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
PIMSoclock	26522455	for	I	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
CatherinaJTV	26350433	for	Tabitha	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
rosi7	26234055	against	There	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
nickelbabe	41306656	uncertain	i	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
LaVolcan	41321747	against	We	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
Beachcomber	38467825	uncertain	I	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
bumbleymummy	41181332	against	Not	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Gooseberrybushes	26433283	against	Er	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
silverfrog	26301847	against	katie	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
maxybrown	26201993	uncertain	oh	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
seeker	26472226	against	OK,	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
bumbleymummy	30225976	against	You	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
radicalsubstitution	38490808	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
illuminasam	26132054	against	I'm	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
arkestra	41343159	for	Crumbled:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 5| Mumsnet Discussion.html"
Crumbledwalnuts	41274767	against	Maybe	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
radicalsubstitution	38470745	for	VaxQs	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
chocolatemartini	41186866	against	I	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Beachcomber	41351777	uncertain	CatherinaJTV	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 5| Mumsnet Discussion.html"
Crumbledwalnuts	41219482	against	You	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
bumbleymummy	41262455	against	Just	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Crumbledwalnuts	41218737	against	Anther	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
Crumbledwalnuts	41258469	against	So	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
Beachcomber	41308859	against	arkestra	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
illuminasam	26534858	uncertain	Vaccination	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
silverfrog	26390781	against	it's	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
Gooseberrybushes	26467051	for	Why	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
Beachcomber	41322682	against	So	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
ravenAK	41260537	for	But	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
nickelbabe	41248637	for	and	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
exoticfruits	41224242	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
